"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction"
"ENSMUSG00000031370","Zrsr2","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2",22184,-0.557377390315533,3.72020298087257,9.10531499728863,0.00535128862061519,0.0371279166475188,"down"
"ENSMUSG00000039929","Urb1","URB1 ribosome biogenesis 1 homolog (S. cerevisiae)",207932,-0.96055254226254,3.58175119274826,9.10331973403433,0.00535568600520554,0.0371422422739058,"down"
"ENSMUSG00000061654","Spry3","sprouty RTK signaling antagonist 3",236576,3.93044415315204,-1.57136280416921,9.10143629705985,0.00535984052970949,0.037154871900115,"up"
"ENSMUSG00000051403","Ppp1r37","protein phosphatase 1, regulatory subunit 37",232947,-0.614301200468822,6.57235728005476,9.09977266253312,0.005363513116098,0.0371641511521447,"down"
"ENSMUSG00000020863","Luc7l3","LUC7-like 3 (S. cerevisiae)",67684,-1.24934129636399,6.38984988804048,9.09832334667565,0.00536671480356116,0.0371701608599845,"down"
"ENSMUSG00000061207","Stk19","serine/threonine kinase 19",54402,-0.881315345168198,4.30668370938955,9.09666251090181,0.00537038630860925,0.0371794179095587,"down"
"ENSMUSG00000048109","Rbm15","RNA binding motif protein 15",229700,-0.909937633536037,4.40614433404861,9.09472978874449,0.00537466228504635,0.0371928498760509,"down"
"ENSMUSG00000045377","Tmem88","transmembrane protein 88",67020,-1.10377636960232,1.96238927346559,9.09062400914307,0.00538375821512853,0.037212872364614,"down"
"ENSMUSG00000017631","Abr","active BCR-related gene",109934,1.24604758116527,5.16476485118709,9.09041450926482,0.00538422278782406,0.037212872364614,"up"
"ENSMUSG00000026357","Rgs18","regulator of G-protein signaling 18",64214,-3.98961467744372,-1.23091644561346,9.09025936714523,0.00538456684846264,0.037212872364614,"down"
"ENSMUSG00000020492","Ska2","spindle and kinetochore associated complex subunit 2",66140,-1.27285676029704,1.409671178753,9.08707926963353,0.0053916246463948,0.0372371797096528,"down"
"ENSMUSG00000027551","Zfp64","zinc finger protein 64",22722,0.759895048239107,3.77773854608488,9.08656758915018,0.00539276118887517,0.0372371797096528,"up"
"ENSMUSG00000033088","Triobp","TRIO and F-actin binding protein",110253,0.485213786542592,4.67311006774709,9.07962560852219,0.00540820638515395,0.0373276420766391,"up"
"ENSMUSG00000018449","Rpain","RPA interacting protein",69723,-0.789752534292846,4.7294608108385,9.07843898036936,0.00541085130862809,0.0373297163723072,"down"
"ENSMUSG00000022651","Retnlg","resistin like gamma",245195,-4.07267270621961,1.35377230122012,9.07586020165834,0.005416604090513,0.037353220845924,"down"
"ENSMUSG00000079283","2310009B15Rik","RIKEN cDNA 2310009B15 gene",69549,-1.08680662307521,2.0472908813938,9.07118763828034,0.00542704462527882,0.037370004826041,"down"
"ENSMUSG00000019087","Atp6ap1","ATPase, H+ transporting, lysosomal accessory protein 1",54411,-0.704032067358251,6.47501084188635,9.0700644391531,0.00542955759174861,0.037370004826041,"down"
"ENSMUSG00000104627","Gm24148","predicted gene, 24148",102465895,-3.78645630997438,-2.25678893894231,9.06987884415882,0.00542997295035738,0.037370004826041,"down"
"ENSMUSG00000030678","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)",17188,-0.499702850587,6.02634560715163,9.06952783176216,0.00543075860466167,0.037370004826041,"down"
"ENSMUSG00000041577","Prelp","proline arginine-rich end leucine-rich repeat",116847,1.18044776135672,5.28291373558512,9.06935885301431,0.00543113686568761,0.037370004826041,"up"
"ENSMUSG00000029073","Cptp","ceramide-1-phosphate transfer protein",79554,1.13416563807381,4.03550731791982,9.06847338648868,0.00543311946067229,0.037370004826041,"up"
"ENSMUSG00000071178","Serpina1b","serine (or cysteine) preptidase inhibitor, clade A, member 1B",20701,-1.03898971212563,11.8854772920101,9.06180366693586,0.00544807847443807,0.037449729162416,"down"
"ENSMUSG00000030166","Rad52","RAD52 homolog, DNA repair protein",19365,-1.07972088467649,3.33022929747812,9.06120907348781,0.00544941421021904,0.037449729162416,"down"
"ENSMUSG00000027304","Rtf1","RTF1, Paf1/RNA polymerase II complex component",76246,-0.952088600401462,4.86436394671198,9.05496997031607,0.0054634515969799,0.0375082567405376,"down"
"ENSMUSG00000021258","Ccnk","cyclin K",12454,-0.669326501718154,4.87076012316698,9.05387458744236,0.00546592014807625,0.0375082567405376,"down"
"ENSMUSG00000020541","Tom1l1","target of myb1-like 1 (chicken)",71943,1.07630654204092,4.47238628528291,9.05367170891192,0.0054663774871836,0.0375082567405376,"up"
"ENSMUSG00000111118","Gm6545","family with sequence similarity 111, member A pseudogene",625046,1.9463621085026,0.850462451865506,9.05323896891786,0.00546735313036411,0.0375082567405376,"up"
"ENSMUSG00000035901","Dennd5a","DENN/MADD domain containing 5A",19347,0.809854086765884,5.53665339881518,9.05157607210949,0.00547110400727717,0.037514419623922,"up"
"ENSMUSG00000047866","Lonp2","lon peptidase 2, peroxisomal",66887,1.08962495261387,8.2966521766456,9.05075217982932,0.0054729634356824,0.037514419623922,"up"
"ENSMUSG00000024403","Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2",66237,-1.58216048408249,1.83163496916687,9.03412254718095,0.00551064146729866,0.037756430328656,"down"
"ENSMUSG00000032504","Pdcd6ip","programmed cell death 6 interacting protein",18571,0.824948027388498,6.81612065108651,9.02495952404415,0.00553152240954387,0.0378831962697492,"up"
"ENSMUSG00000032024","Clmp","CXADR-like membrane protein",71566,1.73800942083853,2.28921001105297,9.0176044844697,0.00554834535560019,0.0379820735585648,"up"
"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2",217410,-1.23844108714977,1.83191749568977,9.00439554515198,0.00557869721686954,0.0381509126803648,"down"
"ENSMUSG00000045694","Gm4997","predicted gene 4997",245676,-2.85025731706251,-0.515406820675055,9.00413531556146,0.00557929698541257,0.0381509126803648,"down"
"ENSMUSG00000059562","Ccdc154","coiled-coil domain containing 154",207209,-4.78976266536206,-1.4283215750192,9.11734772870372,0.0055801969247359,0.0381509126803648,"down"
"ENSMUSG00000043807","Ly6g5b","lymphocyte antigen 6 complex, locus G5B",266614,-2.63321535103104,-0.299509286004849,9.00249853091308,0.00558307099614399,0.0381541800307299,"down"
"ENSMUSG00000022890","Atp5j","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F",11957,-0.845366882637161,8.21452227735487,9.00046242551986,0.00558776960425041,0.0381551375557293,"down"
"ENSMUSG00000052316","Lrrc15","leucine rich repeat containing 15",74488,-3.66377413397341,-1.52352372195578,9.00001786055554,0.00558879607262386,0.0381551375557293,"down"
"ENSMUSG00000029427","Zcchc8","zinc finger, CCHC domain containing 8",70650,-0.876342320178899,4.9646239380584,8.99932346376429,0.00559039979385269,0.0381551375557293,"down"
"ENSMUSG00000028676","Srsf10","serine and arginine-rich splicing factor 10",14105,-0.753769805636543,4.7079327329046,8.99411907268802,0.00560243532466542,0.0382047701974897,"down"
"ENSMUSG00000029420","Rimbp2","RIMS binding protein 2",231760,3.70328989585793,-2.00744977457512,9.72143875001578,0.0056041553546022,0.0382047701974897,"up"
"ENSMUSG00000056648","Hoxb8","homeobox B8",15416,-5.47215367089686,-2.07310616404864,9.24100595495736,0.0056048698851558,0.0382047701974897,"down"
"ENSMUSG00000115737","Rpl19-ps3","ribosomal protein L19, pseudogene 3",218997,-5.11308487470075,-2.45753592196064,10.3755278364477,0.00561788240147503,0.0382770823614407,"down"
"ENSMUSG00000020821","Kif1c","kinesin family member 1C",16562,0.988392399120631,7.29737318097716,8.98269865627823,0.00562894447917143,0.0383191483776939,"up"
"ENSMUSG00000005299","Letm1","leucine zipper-EF-hand containing transmembrane protein 1",56384,0.76609720221553,6.61415388329866,8.98210748613219,0.00563032040619259,0.0383191483776939,"up"
"ENSMUSG00000025485","Ric8a","RIC8 guanine nucleotide exchange factor A",101489,-0.506306112501777,5.23657207844112,8.98169701997521,0.00563127596582326,0.0383191483776939,"down"
"ENSMUSG00000068290","Ddrgk1","DDRGK domain containing 1",77006,-0.691509830681414,7.12216877186302,8.97929162087248,0.00563687923916395,0.0383408919800118,"down"
"ENSMUSG00000042734","Ttc9","tetratricopeptide repeat domain 9",69480,-4.15113775872989,-1.92660074558367,8.97528672265724,0.00564622189743033,0.0383677723167156,"down"
"ENSMUSG00000053580","Tanc2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",77097,0.869221895735417,3.38310333820444,8.97450067861682,0.00564805755817549,0.0383677723167156,"up"
"ENSMUSG00000003585","Sec14l2","SEC14-like lipid binding 2",67815,0.858760380106693,9.15461400671059,8.97449966195288,0.00564805993282555,0.0383677723167156,"up"
"ENSMUSG00000000740","Rpl13","ribosomal protein L13",270106,-0.653846815749088,6.75780119585697,8.97197400425111,0.00565396252565951,0.0383914905313759,"down"
"ENSMUSG00000028696","Ipp","IAP promoted placental gene",16351,1.4066934839243,3.40995459945696,8.96605314890684,0.00566782611590213,0.0384692221839342,"up"
"ENSMUSG00000036136","Fam110c","family with sequence similarity 110, member C",104943,1.28490596293956,1.39493901253973,8.96438847593502,0.00567173055916801,0.0384793207045728,"up"
"ENSMUSG00000034614","Pik3ip1","phosphoinositide-3-kinase interacting protein 1",216505,-1.32420456387914,0.722175671367236,8.9629636553478,0.00567507475271367,0.0384856112808602,"down"
"ENSMUSG00000009741","Ubp1","upstream binding protein 1",22221,-0.64099522089512,6.4118368188176,8.9615894781038,0.00567830210758059,0.0384911044951067,"down"
"ENSMUSG00000008475","Arpc5","actin related protein 2/3 complex, subunit 5",67771,-0.754289991629435,6.22036448562093,8.95961169762414,0.00568295056343923,0.038499388701101,"down"
"ENSMUSG00000022500","Litaf","LPS-induced TN factor",56722,-0.944924200612458,6.60777784198416,8.95901240927627,0.00568435990933169,0.038499388701101,"down"
"ENSMUSG00000035048","Anapc13","anaphase promoting complex subunit 13",69010,-1.05539438288549,5.92735037036462,8.95623956126057,0.00569088575060633,0.0385271997478336,"down"
"ENSMUSG00000008348","Ubc","ubiquitin C",22190,-1.05665342257011,8.91327897373048,8.95452599807863,0.00569492264906461,0.0385381442163433,"down"
"ENSMUSG00000030602","Pak4","p21 (RAC1) activated kinase 4",70584,0.541314826503642,4.02469310043645,8.95081668674532,0.00570367187513407,0.038575482556496,"up"
"ENSMUSG00000032640","Chsy1","chondroitin sulfate synthase 1",269941,-1.14585331929891,2.4703974038588,8.95013323969198,0.00570528552537512,0.038575482556496,"down"
"ENSMUSG00000061959","Ces1e","carboxylesterase 1E",13897,-1.89824302897493,6.90159214859361,8.94637599275387,0.00571416540883723,0.0386191238560761,"down"
"ENSMUSG00000032621","Srek1","splicing regulatory glutamine/lysine-rich protein 1",218543,-1.0799066676319,5.52317279922687,8.94053240520357,0.00572800595756924,0.0386962405016441,"down"
"ENSMUSG00000045211","Nudt18","nudix (nucleoside diphosphate linked moiety X)-type motif 18",213484,0.873245627524469,4.42925685888554,8.93868932180914,0.00573237884445028,0.03870074709404,"up"
"ENSMUSG00000025790","Slco3a1","solute carrier organic anion transporter family, member 3a1",108116,-1.16935449685656,2.57130999670407,8.93766274864018,0.00573481605495248,0.03870074709404,"down"
"ENSMUSG00000006058","Snf8","SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)",27681,-0.649115442830915,5.48623606298038,8.93717916734316,0.0057359645256506,0.03870074709404,"down"
"ENSMUSG00000027203","Dut","deoxyuridine triphosphatase",110074,-0.647738942517945,3.79142591162668,8.93568229456151,0.00573952107218422,0.0387060918269358,"down"
"ENSMUSG00000101693","Gm19461","predicted gene, 19461",100502933,2.65376700040319,0.411987685424527,8.93447585256265,0.00574238930063823,0.0387060918269358,"up"
"ENSMUSG00000044857","Lemd2","LEM domain containing 2",224640,-0.538912041697161,4.94253168401877,8.93200205158341,0.005748275447236,0.0387060918269358,"down"
"ENSMUSG00000057147","Dph6","diphthamine biosynthesis 6",66632,0.644930437953253,2.89948922719473,8.93143596730408,0.00574962330463453,0.0387060918269358,"up"
"ENSMUSG00000023000","Dhh","desert hedgehog",13363,-2.39577261408746,-1.02725379878823,8.93130102383371,0.00574994465819632,0.0387060918269358,"down"
"ENSMUSG00000036661","Dennd3","DENN/MADD domain containing 3",105841,-0.79078992095417,2.90423782217264,8.9307144866676,0.00575134166065002,0.0387060918269358,"down"
"ENSMUSG00000022483","Col2a1","collagen, type II, alpha 1",12824,-4.01935502294183,-1.8569496421839,8.9292299895889,0.00575487905146208,0.038713535756836,"down"
"ENSMUSG00000005087","Cd44","CD44 antigen",12505,-1.68759476154708,4.29309714762536,8.92349720503769,0.00576856180925808,0.0387891932807501,"down"
"ENSMUSG00000067851","Arfgef1","ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)",211673,1.43825626906984,6.13431508175548,8.92107733005376,0.0057743480490058,0.038810551776942,"up"
"ENSMUSG00000021972","Hmbox1","homeobox containing 1",219150,0.427683834769508,4.69735121785663,8.91937385165222,0.00577842506617627,0.038810551776942,"up"
"ENSMUSG00000035776","Cd99l2","CD99 antigen-like 2",171486,0.871709445877752,4.78082880050479,8.9180972870101,0.00578148237688503,0.038810551776942,"up"
"ENSMUSG00000047824","Pygo2","pygopus 2",68911,-0.789646703170134,4.74117160401722,8.91767819767127,0.00578248645819283,0.038810551776942,"down"
"ENSMUSG00000031997","Trpc6","transient receptor potential cation channel, subfamily C, member 6",22068,-3.38157461441416,-2.16495273511554,9.02869883034471,0.00578392509996128,0.038810551776942,"down"
"ENSMUSG00000027752","Exosc8","exosome component 8",69639,-0.861512646984607,3.94243080189382,8.9131942824958,0.00579324115909634,0.0388408653666519,"down"
"ENSMUSG00000024646","Cyb5a","cytochrome b5 type A (microsomal)",109672,-0.836619573535512,10.5618325479875,8.91242747970501,0.00579508251249163,0.0388408653666519,"down"
"ENSMUSG00000015222","Map2","microtubule-associated protein 2",17756,-1.74832429351199,0.538206969497531,8.91088023255597,0.0057987999106629,0.0388408653666519,"down"
"ENSMUSG00000037568","Vash2","vasohibin 2",226841,-3.48468796189692,-2.07347779568568,8.91059311227442,0.00579949002706266,0.0388408653666519,"down"
"ENSMUSG00000047037","Nipa1","non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human)",233280,1.21654694238503,1.8246871552576,8.91011508916648,0.00580063919122641,0.0388408653666519,"up"
"ENSMUSG00000019890","Nts","neurotensin",67405,-5.27863367549703,-2.06658120767897,9.01550249558454,0.00581493921518636,0.0389202509976513,"down"
"ENSMUSG00000022052","Ppp2r2a","protein phosphatase 2, regulatory subunit B, alpha",71978,0.655111215907485,5.25175739896581,8.90286043892847,0.00581810967448509,0.0389251093894227,"up"
"ENSMUSG00000027230","Creb3l1","cAMP responsive element binding protein 3-like 1",26427,-1.7463469540049,2.05954584787058,8.89944657206487,0.00582635061450034,0.0389638726731159,"down"
"ENSMUSG00000003234","Abcf3","ATP-binding cassette, sub-family F (GCN20), member 3",27406,0.582106904738061,5.80112900943687,8.89550532282389,0.0058358803866379,0.0390112188901911,"up"
"ENSMUSG00000018476","Kdm6b","KDM1 lysine (K)-specific demethylase 6B",216850,-0.901979340911652,5.09448477940491,8.88059484189162,0.00587208658530406,0.0392367749466205,"down"
"ENSMUSG00000032554","Trf","transferrin",22041,-1.54308094467521,10.8564689459659,8.87066365625997,0.00589633704365173,0.03937010655664,"down"
"ENSMUSG00000019132","BC005537","cDNA sequence BC005537",79555,-0.985625573703904,7.73525523803065,8.87039860220157,0.00589698575253322,0.03937010655664,"down"
"ENSMUSG00000040118","Cacna2d1","calcium channel, voltage-dependent, alpha2/delta subunit 1",12293,-1.73885586455976,0.508050173801627,8.86342578831568,0.00591407927009716,0.0394547214703922,"down"
"ENSMUSG00000028843","Sh3bgrl3","SH3 domain binding glutamic acid-rich protein-like 3",73723,-1.29450183390832,4.97312639326602,8.86320746527922,0.0059146153457154,0.0394547214703922,"down"
"ENSMUSG00000024740","Ddb1","damage specific DNA binding protein 1",13194,0.9918980870833,7.72411293565116,8.86156125269248,0.0059186591934441,0.0394651634577933,"up"
"ENSMUSG00000022034","Esco2","establishment of sister chromatid cohesion N-acetyltransferase 2",71988,2.18505804189024,3.08654392648635,8.85910589708111,0.00592469623955144,0.0394888816334775,"up"
"ENSMUSG00000051246","Msantd1","Myb/SANT-like DNA-binding domain containing 1",403174,-2.85552891781824,0.969012185996771,8.85806596395339,0.00592725516367964,0.0394894075193602,"down"
"ENSMUSG00000056050","Mia3","melanoma inhibitory activity 3",338366,0.742037647014357,7.42353405974836,8.85433217343946,0.00593645264716773,0.0395060762533232,"up"
"ENSMUSG00000037235","Mxd4","Max dimerization protein 4",17122,0.69745558383927,6.49188574818672,8.85346501276189,0.00593859094773437,0.0395060762533232,"up"
"ENSMUSG00000046490","Rnf222","ring finger protein 222",320040,-2.83590790272967,-0.33710065994844,8.85255385836977,0.00594083863119424,0.0395060762533232,"down"
